group_id,time_bin,focal_stance_revealed,stance_in_this_window,initial_alignment,post_stance_differences,time_seconds,matchedQuestion,matchedDomain,matchedTolerance,stance,pct_expect_commonality,post_stance_shared_reality,post_stance_shared_reality_agree_count,post_stance_shared_reality_confidence,post_stance_topic_scope,post_stance_topic_scope_agree_count,post_stance_topic_scope_confidence,post_stance_inner_state_dimension,post_stance_inner_state_dimension_agree_count,post_stance_inner_state_dimension_confidence,conversational_goal,conversational_goal_agree_count,conversational_goal_confidence
vicarious-peach,4,True,False,agreement,False,75,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
vicarious-peach,6,True,False,agreement,False,105,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_beliefs,2,majority,stance_sharing,2,majority
vicarious-peach,8,True,False,agreement,False,135,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,False,2,majority,none,2,majority,none,2,majority,exploring_nuance,3,unanimous
vicarious-peach,9,True,False,agreement,False,150,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
vicarious-peach,10,True,False,agreement,False,165,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,True,3,unanimous,same_values,2,majority,shared_beliefs,3,unanimous,stance_sharing,2,majority
vicarious-white,1,True,True,agreement,False,30,Do you identify as heterosexual?,identity,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
vicarious-white,2,True,False,agreement,False,45,Do you identify as heterosexual?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
vicarious-white,3,True,False,agreement,False,60,Do you identify as heterosexual?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,2,majority
vicarious-white,7,True,False,agreement,False,120,Do you identify as heterosexual?,identity,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
vicarious-white,10,True,False,agreement,False,165,Do you identify as heterosexual?,identity,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_beliefs,2,majority,exploring_nuance,3,unanimous
visible-purple,1,False,False,not_discussed,False,30,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
visible-purple,2,True,True,agreement,False,45,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,2,majority,stance_sharing,3,unanimous
visible-purple,3,True,False,agreement,False,60,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
visible-purple,5,True,False,agreement,False,90,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
visible-purple,6,True,False,agreement,False,105,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
visible-purple,8,True,False,agreement,False,135,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
visible-purple,9,True,False,agreement,False,150,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,2,majority
visible-purple,10,True,False,agreement,False,165,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
visual-sapphire,0,False,False,unclear,False,15,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
visual-sapphire,2,True,True,disagreement,False,45,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
visual-sapphire,5,True,False,disagreement,False,90,Are you a parent or caregiver?,identity,4,opposing,0.5,True,3,unanimous,different_topic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
visual-sapphire,8,True,False,disagreement,False,135,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
visual-sapphire,11,True,False,disagreement,False,180,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
wasteful-teal,1,False,False,not_discussed,False,30,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
wasteful-teal,3,False,False,not_discussed,False,60,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
wasteful-teal,6,False,False,not_discussed,False,105,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
wasteful-teal,7,False,False,not_discussed,False,120,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wasteful-teal,8,False,False,unclear,False,135,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wasteful-teal,9,False,False,unclear,False,150,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
wasteful-teal,10,False,False,unclear,False,165,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
wasteful-teal,11,False,False,unclear,False,180,Do you affiliate with any political party?,politics,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
weary-chocolate,1,True,True,disagreement,True,30,Are you affiliated with any organized religion?,religion,0,shared,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
weary-chocolate,3,True,False,disagreement,False,60,Are you affiliated with any organized religion?,religion,0,shared,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
weary-chocolate,4,True,False,disagreement,False,75,Are you affiliated with any organized religion?,religion,0,shared,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
weary-chocolate,5,True,False,disagreement,False,90,Are you affiliated with any organized religion?,religion,0,shared,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
weary-chocolate,6,True,False,disagreement,False,105,Are you affiliated with any organized religion?,religion,0,shared,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
weary-chocolate,11,True,False,disagreement,False,180,Are you affiliated with any organized religion?,religion,0,shared,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
weekly-crimson,0,False,False,not_discussed,False,15,Are you affiliated with any organized religion?,religion,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
weekly-crimson,1,False,False,not_discussed,False,30,Are you affiliated with any organized religion?,religion,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
weekly-crimson,3,False,False,unclear,False,60,Are you affiliated with any organized religion?,religion,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
weekly-crimson,8,True,True,agreement,False,135,Are you affiliated with any organized religion?,religion,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,stance_sharing,3,unanimous
weekly-crimson,9,True,False,agreement,False,150,Are you affiliated with any organized religion?,religion,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,finding_commonality,3,unanimous
weekly-crimson,10,True,False,agreement,False,165,Are you affiliated with any organized religion?,religion,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,stance_sharing,2,majority
weekly-crimson,11,True,False,agreement,True,180,Are you affiliated with any organized religion?,religion,0,shared,1.0,False,2,majority,none,2,majority,none,2,majority,exploring_nuance,3,unanimous
western-apricot,1,False,False,not_discussed,False,30,Do you exercise regularly?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
western-apricot,6,True,True,disagreement,True,105,Do you exercise regularly?,arbitrary,4,opposing,0.5,True,3,unanimous,same_values,3,unanimous,shared_feelings,3,unanimous,sharing_experience,3,unanimous
western-apricot,7,True,False,disagreement,False,120,Do you exercise regularly?,arbitrary,4,opposing,0.5,False,2,majority,none,2,majority,none,2,majority,finding_commonality,3,unanimous
western-apricot,8,True,False,disagreement,False,135,Do you exercise regularly?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
wispy-aqua,0,False,False,not_discussed,False,15,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
wispy-aqua,1,False,False,unclear,False,30,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wispy-aqua,2,True,True,disagreement,True,45,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wispy-aqua,3,True,False,disagreement,False,60,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
wispy-aqua,4,True,False,disagreement,False,75,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
wispy-aqua,5,True,False,disagreement,False,90,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
wispy-aqua,6,True,False,disagreement,True,105,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
wispy-aqua,7,True,False,disagreement,False,120,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
wispy-aqua,8,True,False,disagreement,True,135,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,finding_commonality,3,unanimous
wispy-aqua,9,True,False,disagreement,False,150,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
wispy-aqua,10,True,False,disagreement,False,165,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wispy-aqua,11,True,False,disagreement,False,180,Do you feel like an outsider in your local community?,identity,3,opposing,0.0,True,2,majority,related_subtopic,2,majority,shared_thoughts,2,majority,sharing_experience,2,majority
wispy-tomato,0,False,False,not_discussed,False,15,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wispy-tomato,2,True,True,agreement,False,45,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wispy-tomato,4,True,False,agreement,False,75,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,2,majority
wispy-tomato,5,True,False,agreement,False,90,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,finding_commonality,3,unanimous
wispy-tomato,7,True,False,agreement,False,120,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,finding_commonality,3,unanimous
wispy-tomato,9,True,False,agreement,False,150,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wittering-apricot,0,False,False,not_discussed,False,15,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
wittering-apricot,1,False,False,unclear,False,30,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wittering-apricot,2,True,True,agreement,False,45,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,stance_sharing,3,unanimous
wittering-apricot,3,True,False,agreement,False,60,Are you going to vote in the next election?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
wittering-apricot,4,True,False,agreement,False,75,Are you going to vote in the next election?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
