pid,question,true_response,prob_correct,category,question_domain,matched_domain
6768fc01f2f6140bdba01071,11,1,0.05,different_domain,identity,politics
6768fc01f2f6140bdba01071,12,5,0.6,different_domain,identity,politics
6768fc01f2f6140bdba01071,13,5,0.15,different_domain,identity,politics
6768fc01f2f6140bdba01071,14,1,0.15,different_domain,identity,politics
6768fc01f2f6140bdba01071,15,5,0.1,different_domain,morality,politics
6768fc01f2f6140bdba01071,16,2,0.3,different_domain,morality,politics
6768fc01f2f6140bdba01071,17,3,0.25,different_domain,morality,politics
6768fc01f2f6140bdba01071,18,3,0.25,different_domain,morality,politics
6768fc01f2f6140bdba01071,19,1,1.0,different_domain,morality,politics
6768fc01f2f6140bdba01071,20,5,0.05,matched,politics,politics
6768fc01f2f6140bdba01071,21,3,0.2,same_domain,politics,politics
6768fc01f2f6140bdba01071,22,2,0.1,same_domain,politics,politics
6768fc01f2f6140bdba01071,23,3,0.2,same_domain,politics,politics
6768fc01f2f6140bdba01071,24,2,0.05,same_domain,politics,politics
6768fc01f2f6140bdba01071,25,3,0.15,different_domain,preferences,politics
6768fc01f2f6140bdba01071,26,4,0.3,different_domain,preferences,politics
6768fc01f2f6140bdba01071,27,4,0.2,different_domain,preferences,politics
6768fc01f2f6140bdba01071,28,4,0.35,different_domain,preferences,politics
6768fc01f2f6140bdba01071,29,4,0.25,different_domain,preferences,politics
6768fc01f2f6140bdba01071,30,2,0.2,different_domain,religion,politics
6768fc01f2f6140bdba01071,31,2,0.15,different_domain,religion,politics
6768fc01f2f6140bdba01071,32,5,0.05,different_domain,religion,politics
6768fc01f2f6140bdba01071,33,5,0.15,different_domain,religion,politics
6768fc01f2f6140bdba01071,34,5,0.15,different_domain,religion,politics
66311cdfdc6a541751ee782a,1,5,0.3,different_domain,arbitrary,identity
66311cdfdc6a541751ee782a,2,1,0.4,different_domain,arbitrary,identity
66311cdfdc6a541751ee782a,3,1,0.15,different_domain,arbitrary,identity
66311cdfdc6a541751ee782a,4,4,0.3,different_domain,arbitrary,identity
66311cdfdc6a541751ee782a,5,5,0.1,different_domain,background,identity
66311cdfdc6a541751ee782a,6,1,0.6,different_domain,background,identity
66311cdfdc6a541751ee782a,7,5,0.5,different_domain,background,identity
66311cdfdc6a541751ee782a,8,4,0.3,different_domain,background,identity
66311cdfdc6a541751ee782a,9,5,1.0,different_domain,background,identity
66311cdfdc6a541751ee782a,10,2,0.1,matched,identity,identity
66311cdfdc6a541751ee782a,11,1,0.02,same_domain,identity,identity
66311cdfdc6a541751ee782a,12,5,0.7,same_domain,identity,identity
66311cdfdc6a541751ee782a,13,5,0.05,same_domain,identity,identity
66311cdfdc6a541751ee782a,14,2,0.15,same_domain,identity,identity
66311cdfdc6a541751ee782a,15,1,0.5,different_domain,morality,identity
66311cdfdc6a541751ee782a,16,3,0.15,different_domain,morality,identity
66311cdfdc6a541751ee782a,17,4,0.3,different_domain,morality,identity
66311cdfdc6a541751ee782a,18,3,0.2,different_domain,morality,identity
66311cdfdc6a541751ee782a,19,3,0.2,different_domain,morality,identity
66311cdfdc6a541751ee782a,20,4,0.15,different_domain,politics,identity
66311cdfdc6a541751ee782a,21,1,0.3,different_domain,politics,identity
66311cdfdc6a541751ee782a,22,2,0.15,different_domain,politics,identity
66311cdfdc6a541751ee782a,23,5,0.15,different_domain,politics,identity
66311cdfdc6a541751ee782a,24,4,0.25,different_domain,politics,identity
66311cdfdc6a541751ee782a,25,5,0.2,different_domain,preferences,identity
66311cdfdc6a541751ee782a,26,4,0.3,different_domain,preferences,identity
66311cdfdc6a541751ee782a,27,1,0.1,different_domain,preferences,identity
66311cdfdc6a541751ee782a,28,4,0.3,different_domain,preferences,identity
66311cdfdc6a541751ee782a,29,5,0.1,different_domain,preferences,identity
66311cdfdc6a541751ee782a,30,4,0.15,different_domain,religion,identity
66311cdfdc6a541751ee782a,31,1,0.15,different_domain,religion,identity
66311cdfdc6a541751ee782a,32,1,0.3,different_domain,religion,identity
66311cdfdc6a541751ee782a,33,1,0.15,different_domain,religion,identity
66311cdfdc6a541751ee782a,34,2,0.15,different_domain,religion,identity
564d1fedb48dec0005b5191d,1,1,0.05,different_domain,arbitrary,religion
564d1fedb48dec0005b5191d,2,5,0.1,different_domain,arbitrary,religion
564d1fedb48dec0005b5191d,3,1,0.15,different_domain,arbitrary,religion
564d1fedb48dec0005b5191d,4,4,0.3,different_domain,arbitrary,religion
564d1fedb48dec0005b5191d,5,4,0.1,different_domain,background,religion
564d1fedb48dec0005b5191d,6,1,0.7,different_domain,background,religion
564d1fedb48dec0005b5191d,7,1,0.05,different_domain,background,religion
564d1fedb48dec0005b5191d,8,5,0.35,different_domain,background,religion
564d1fedb48dec0005b5191d,9,2,0.2,different_domain,background,religion
564d1fedb48dec0005b5191d,10,1,0.35,different_domain,identity,religion
564d1fedb48dec0005b5191d,11,1,0.02,different_domain,identity,religion
564d1fedb48dec0005b5191d,12,5,0.75,different_domain,identity,religion
564d1fedb48dec0005b5191d,13,5,0.05,different_domain,identity,religion
564d1fedb48dec0005b5191d,14,1,0.2,different_domain,identity,religion
564d1fedb48dec0005b5191d,15,1,0.5,different_domain,morality,religion
564d1fedb48dec0005b5191d,16,1,0.4,different_domain,morality,religion
564d1fedb48dec0005b5191d,17,2,0.15,different_domain,morality,religion
564d1fedb48dec0005b5191d,18,4,0.08,different_domain,morality,religion
564d1fedb48dec0005b5191d,19,1,0.1,different_domain,morality,religion
564d1fedb48dec0005b5191d,20,5,0.05,different_domain,politics,religion
564d1fedb48dec0005b5191d,21,5,0.02,different_domain,politics,religion
564d1fedb48dec0005b5191d,22,2,0.15,different_domain,politics,religion
564d1fedb48dec0005b5191d,23,4,0.2,different_domain,politics,religion
564d1fedb48dec0005b5191d,24,2,0.05,different_domain,politics,religion
564d1fedb48dec0005b5191d,25,5,0.15,different_domain,preferences,religion
564d1fedb48dec0005b5191d,26,4,0.2,different_domain,preferences,religion
564d1fedb48dec0005b5191d,27,4,0.2,different_domain,preferences,religion
564d1fedb48dec0005b5191d,28,3,0.25,different_domain,preferences,religion
564d1fedb48dec0005b5191d,29,3,1.0,different_domain,preferences,religion
564d1fedb48dec0005b5191d,30,5,0.1,matched,religion,religion
564d1fedb48dec0005b5191d,31,1,0.2,same_domain,religion,religion
564d1fedb48dec0005b5191d,32,1,0.3,same_domain,religion,religion
564d1fedb48dec0005b5191d,33,1,0.2,same_domain,religion,religion
564d1fedb48dec0005b5191d,34,1,0.2,same_domain,religion,religion
67352ce06354a65a2a47a063,1,1,0.0,same_domain,arbitrary,arbitrary
67352ce06354a65a2a47a063,2,5,0.1,matched,arbitrary,arbitrary
67352ce06354a65a2a47a063,3,5,0.1,same_domain,arbitrary,arbitrary
67352ce06354a65a2a47a063,4,5,0.3,same_domain,arbitrary,arbitrary
67352ce06354a65a2a47a063,5,5,0.1,different_domain,background,arbitrary
67352ce06354a65a2a47a063,6,1,0.8,different_domain,background,arbitrary
67352ce06354a65a2a47a063,7,1,0.05,different_domain,background,arbitrary
67352ce06354a65a2a47a063,8,5,0.25,different_domain,background,arbitrary
67352ce06354a65a2a47a063,9,5,0.2,different_domain,background,arbitrary
67352ce06354a65a2a47a063,10,1,0.3,different_domain,identity,arbitrary
67352ce06354a65a2a47a063,11,1,0.02,different_domain,identity,arbitrary
67352ce06354a65a2a47a063,12,5,0.75,different_domain,identity,arbitrary
67352ce06354a65a2a47a063,13,5,0.05,different_domain,identity,arbitrary
67352ce06354a65a2a47a063,14,1,0.25,different_domain,identity,arbitrary
67352ce06354a65a2a47a063,15,1,0.6,different_domain,morality,arbitrary
67352ce06354a65a2a47a063,16,5,0.05,different_domain,morality,arbitrary
67352ce06354a65a2a47a063,17,5,0.15,different_domain,morality,arbitrary
67352ce06354a65a2a47a063,18,2,0.3,different_domain,morality,arbitrary
67352ce06354a65a2a47a063,19,1,0.05,different_domain,morality,arbitrary
67352ce06354a65a2a47a063,20,5,0.05,different_domain,politics,arbitrary
67352ce06354a65a2a47a063,21,2,0.3,different_domain,politics,arbitrary
67352ce06354a65a2a47a063,22,1,0.2,different_domain,politics,arbitrary
67352ce06354a65a2a47a063,23,1,0.1,different_domain,politics,arbitrary
67352ce06354a65a2a47a063,24,5,0.5,different_domain,politics,arbitrary
67352ce06354a65a2a47a063,25,5,0.15,different_domain,preferences,arbitrary
67352ce06354a65a2a47a063,26,5,0.15,different_domain,preferences,arbitrary
67352ce06354a65a2a47a063,27,5,0.15,different_domain,preferences,arbitrary
67352ce06354a65a2a47a063,28,1,0.1,different_domain,preferences,arbitrary
67352ce06354a65a2a47a063,29,5,0.05,different_domain,preferences,arbitrary
67352ce06354a65a2a47a063,30,5,0.1,different_domain,religion,arbitrary
67352ce06354a65a2a47a063,31,1,0.2,different_domain,religion,arbitrary
67352ce06354a65a2a47a063,32,1,0.35,different_domain,religion,arbitrary
67352ce06354a65a2a47a063,33,5,0.3,different_domain,religion,arbitrary
67352ce06354a65a2a47a063,34,5,0.2,different_domain,religion,arbitrary
59ea4e1116ecc200016ff81e,1,4,0.4,different_domain,arbitrary,identity
59ea4e1116ecc200016ff81e,2,4,0.2,different_domain,arbitrary,identity
59ea4e1116ecc200016ff81e,3,4,0.1,different_domain,arbitrary,identity
59ea4e1116ecc200016ff81e,4,4,0.3,different_domain,arbitrary,identity
59ea4e1116ecc200016ff81e,5,5,0.15,different_domain,background,identity
59ea4e1116ecc200016ff81e,6,1,0.7,different_domain,background,identity
59ea4e1116ecc200016ff81e,7,5,0.5,different_domain,background,identity
59ea4e1116ecc200016ff81e,8,5,0.15,different_domain,background,identity
59ea4e1116ecc200016ff81e,9,5,0.1,different_domain,background,identity
59ea4e1116ecc200016ff81e,10,5,1.0,same_domain,identity,identity
59ea4e1116ecc200016ff81e,11,5,0.8,matched,identity,identity
59ea4e1116ecc200016ff81e,12,5,0.7,same_domain,identity,identity
59ea4e1116ecc200016ff81e,13,4,0.15,same_domain,identity,identity
59ea4e1116ecc200016ff81e,14,4,0.2,same_domain,identity,identity
59ea4e1116ecc200016ff81e,15,5,0.05,different_domain,morality,identity
59ea4e1116ecc200016ff81e,16,2,0.3,different_domain,morality,identity
59ea4e1116ecc200016ff81e,17,2,0.15,different_domain,morality,identity
59ea4e1116ecc200016ff81e,18,4,0.15,different_domain,morality,identity
59ea4e1116ecc200016ff81e,19,1,0.05,different_domain,morality,identity
59ea4e1116ecc200016ff81e,20,1,0.25,different_domain,politics,identity
59ea4e1116ecc200016ff81e,21,1,0.2,different_domain,politics,identity
59ea4e1116ecc200016ff81e,22,2,0.15,different_domain,politics,identity
59ea4e1116ecc200016ff81e,23,5,0.3,different_domain,politics,identity
59ea4e1116ecc200016ff81e,24,2,0.05,different_domain,politics,identity
59ea4e1116ecc200016ff81e,25,5,0.15,different_domain,preferences,identity
59ea4e1116ecc200016ff81e,26,4,0.2,different_domain,preferences,identity
59ea4e1116ecc200016ff81e,27,2,0.15,different_domain,preferences,identity
59ea4e1116ecc200016ff81e,28,4,0.25,different_domain,preferences,identity
59ea4e1116ecc200016ff81e,29,5,0.1,different_domain,preferences,identity
59ea4e1116ecc200016ff81e,30,5,0.15,different_domain,religion,identity
59ea4e1116ecc200016ff81e,31,5,0.2,different_domain,religion,identity
59ea4e1116ecc200016ff81e,32,5,0.2,different_domain,religion,identity
59ea4e1116ecc200016ff81e,33,5,0.35,different_domain,religion,identity
59ea4e1116ecc200016ff81e,34,5,0.3,different_domain,religion,identity
66d931362ce64ae2b9c59fce,1,1,0.05,different_domain,arbitrary,identity
66d931362ce64ae2b9c59fce,2,3,0.15,different_domain,arbitrary,identity
66d931362ce64ae2b9c59fce,3,1,0.1,different_domain,arbitrary,identity
66d931362ce64ae2b9c59fce,4,5,0.25,different_domain,arbitrary,identity
66d931362ce64ae2b9c59fce,5,5,0.1,different_domain,background,identity
66d931362ce64ae2b9c59fce,6,4,0.05,different_domain,background,identity
66d931362ce64ae2b9c59fce,7,1,0.1,different_domain,background,identity
66d931362ce64ae2b9c59fce,8,5,0.4,different_domain,background,identity
66d931362ce64ae2b9c59fce,9,2,0.2,different_domain,background,identity
66d931362ce64ae2b9c59fce,10,5,0.1,same_domain,identity,identity
66d931362ce64ae2b9c59fce,11,5,0.8,same_domain,identity,identity
66d931362ce64ae2b9c59fce,12,5,0.0,same_domain,identity,identity
66d931362ce64ae2b9c59fce,13,5,0.2,matched,identity,identity
66d931362ce64ae2b9c59fce,14,3,0.15,same_domain,identity,identity
66d931362ce64ae2b9c59fce,15,1,0.2,different_domain,morality,identity
66d931362ce64ae2b9c59fce,16,2,0.3,different_domain,morality,identity
66d931362ce64ae2b9c59fce,17,1,0.1,different_domain,morality,identity
66d931362ce64ae2b9c59fce,18,4,0.2,different_domain,morality,identity
66d931362ce64ae2b9c59fce,19,1,0.1,different_domain,morality,identity
66d931362ce64ae2b9c59fce,20,3,0.1,different_domain,politics,identity
66d931362ce64ae2b9c59fce,21,1,0.4,different_domain,politics,identity
66d931362ce64ae2b9c59fce,22,2,0.1,different_domain,politics,identity
66d931362ce64ae2b9c59fce,23,5,0.2,different_domain,politics,identity
66d931362ce64ae2b9c59fce,24,5,0.6,different_domain,politics,identity
66d931362ce64ae2b9c59fce,25,5,0.35,different_domain,preferences,identity
66d931362ce64ae2b9c59fce,26,4,0.3,different_domain,preferences,identity
66d931362ce64ae2b9c59fce,27,1,0.1,different_domain,preferences,identity
66d931362ce64ae2b9c59fce,28,5,0.3,different_domain,preferences,identity
66d931362ce64ae2b9c59fce,29,5,0.25,different_domain,preferences,identity
66d931362ce64ae2b9c59fce,30,2,0.2,different_domain,religion,identity
66d931362ce64ae2b9c59fce,31,4,0.2,different_domain,religion,identity
66d931362ce64ae2b9c59fce,32,5,0.05,different_domain,religion,identity
66d931362ce64ae2b9c59fce,33,5,0.1,different_domain,religion,identity
66d931362ce64ae2b9c59fce,34,5,0.1,different_domain,religion,identity
6478c2e1fdc31dee92f51fcb,1,4,0.35,different_domain,arbitrary,preferences
6478c2e1fdc31dee92f51fcb,2,5,0.1,different_domain,arbitrary,preferences
6478c2e1fdc31dee92f51fcb,3,4,0.2,different_domain,arbitrary,preferences
6478c2e1fdc31dee92f51fcb,4,4,0.3,different_domain,arbitrary,preferences
6478c2e1fdc31dee92f51fcb,5,4,0.15,different_domain,background,preferences
6478c2e1fdc31dee92f51fcb,6,1,0.7,different_domain,background,preferences
6478c2e1fdc31dee92f51fcb,7,1,0.05,different_domain,background,preferences
6478c2e1fdc31dee92f51fcb,8,5,0.2,different_domain,background,preferences
6478c2e1fdc31dee92f51fcb,9,1,0.2,different_domain,background,preferences
6478c2e1fdc31dee92f51fcb,10,5,0.5,different_domain,identity,preferences
6478c2e1fdc31dee92f51fcb,11,1,0.01,different_domain,identity,preferences
6478c2e1fdc31dee92f51fcb,12,5,0.8,different_domain,identity,preferences
6478c2e1fdc31dee92f51fcb,13,5,0.05,different_domain,identity,preferences
6478c2e1fdc31dee92f51fcb,14,4,0.2,different_domain,identity,preferences
6478c2e1fdc31dee92f51fcb,15,5,0.05,different_domain,morality,preferences
6478c2e1fdc31dee92f51fcb,16,2,0.3,different_domain,morality,preferences
6478c2e1fdc31dee92f51fcb,17,2,0.2,different_domain,morality,preferences
6478c2e1fdc31dee92f51fcb,18,3,0.15,different_domain,morality,preferences
6478c2e1fdc31dee92f51fcb,19,2,0.1,different_domain,morality,preferences
6478c2e1fdc31dee92f51fcb,20,4,0.2,different_domain,politics,preferences
6478c2e1fdc31dee92f51fcb,21,4,0.2,different_domain,politics,preferences
6478c2e1fdc31dee92f51fcb,22,2,0.1,different_domain,politics,preferences
6478c2e1fdc31dee92f51fcb,23,4,0.3,different_domain,politics,preferences
6478c2e1fdc31dee92f51fcb,24,2,0.0,different_domain,politics,preferences
6478c2e1fdc31dee92f51fcb,25,5,0.2,matched,preferences,preferences
6478c2e1fdc31dee92f51fcb,26,5,0.2,same_domain,preferences,preferences
6478c2e1fdc31dee92f51fcb,27,2,0.2,same_domain,preferences,preferences
6478c2e1fdc31dee92f51fcb,28,3,0.15,same_domain,preferences,preferences
6478c2e1fdc31dee92f51fcb,29,5,0.1,same_domain,preferences,preferences
6478c2e1fdc31dee92f51fcb,30,4,0.2,different_domain,religion,preferences
6478c2e1fdc31dee92f51fcb,31,1,0.15,different_domain,religion,preferences
6478c2e1fdc31dee92f51fcb,32,4,0.25,different_domain,religion,preferences
6478c2e1fdc31dee92f51fcb,33,1,0.1,different_domain,religion,preferences
6478c2e1fdc31dee92f51fcb,34,3,0.25,different_domain,religion,preferences
6630e01b7d69d22b8be429a6,1,2,0.1,different_domain,arbitrary,preferences
6630e01b7d69d22b8be429a6,2,3,0.1,different_domain,arbitrary,preferences
6630e01b7d69d22b8be429a6,3,4,0.08,different_domain,arbitrary,preferences
6630e01b7d69d22b8be429a6,4,3,0.1,different_domain,arbitrary,preferences
6630e01b7d69d22b8be429a6,5,2,0.2,different_domain,background,preferences
6630e01b7d69d22b8be429a6,6,5,0.02,different_domain,background,preferences
6630e01b7d69d22b8be429a6,7,5,0.4,different_domain,background,preferences
6630e01b7d69d22b8be429a6,8,4,0.2,different_domain,background,preferences
6630e01b7d69d22b8be429a6,9,1,0.2,different_domain,background,preferences
6630e01b7d69d22b8be429a6,10,2,0.1,different_domain,identity,preferences
6630e01b7d69d22b8be429a6,11,1,0.01,different_domain,identity,preferences
6630e01b7d69d22b8be429a6,12,5,0.75,different_domain,identity,preferences
6630e01b7d69d22b8be429a6,13,5,0.1,different_domain,identity,preferences
6630e01b7d69d22b8be429a6,14,2,0.1,different_domain,identity,preferences
6630e01b7d69d22b8be429a6,15,5,0.05,different_domain,morality,preferences
6630e01b7d69d22b8be429a6,16,3,0.2,different_domain,morality,preferences
6630e01b7d69d22b8be429a6,17,3,0.3,different_domain,morality,preferences
6630e01b7d69d22b8be429a6,18,3,0.1,different_domain,morality,preferences
6630e01b7d69d22b8be429a6,19,1,0.05,different_domain,morality,preferences
6630e01b7d69d22b8be429a6,20,5,0.05,different_domain,politics,preferences
